Patch Number, Robot Number, Seed, Algorithm Time, Success, Run Time, Total Time, Price
13,1,13,17.744051933288574,True,76.99200000000019,22.98628306388855,1071.7231661428305
13,1,14,22.91803503036499,True,240.89599999999973,31.37318778038025,1981.9130583928968
13,1,15,22.43066096305847,True,73.53600000000006,28.128716945648193,906.7907700559199
13,1,16,7.05712103843689,True,74.6239999999998,12.569787979125977,753.7275826198636
13,1,17,19.472195863723755,False,39.74400000000014,24.171170949935913,479.27212637933485
13,1,18,17.196268796920776,True,65.3119999999999,22.331244945526123,865.8752753330768
13,1,19,25.03235912322998,False,89.24800000000005,30.710124015808105,512.8603838343724
14,1,0,35.30174803733826,False,92.16000000000031,41.02739405632019,579.447501348324
14,1,1,24.402374982833862,False,101.02399999999989,30.26950192451477,515.7259565413293
14,1,2,16.239448070526123,False,300.0640000000003,25.722693920135498,532.902937255951
14,1,3,26.520317316055298,False,157.21599999999944,32.93386888504028,674.4018988766984
14,1,4,18.164759635925293,False,98.52800000000025,24.09281826019287,431.4271781788886
14,1,5,18.94710683822632,False,149.08799999999974,25.845396280288696,511.33639428926574
14,1,6,26.897780895233154,False,300.0640000000003,36.93570518493652,624.5491841957706
14,1,7,8.859814882278442,True,300.0640000000003,18.636255025863647,692.7136836027779
14,1,8,30.64763116836548,False,300.0639999999994,39.718934059143066,630.8950392379791
14,1,9,10.514090061187744,True,300.0640000000003,19.627902030944824,1512.1499529870543
14,1,10,7.345041990280151,True,300.0640000000003,17.134275197982788,654.0426440857179
14,1,11,24.335010051727295,False,300.0639999999994,33.53721761703491,795.7720184962361
14,1,12,16.792666912078857,True,300.0640000000003,25.71725606918335,1333.2305072743031
14,1,13,23.067604303359985,False,300.0640000000003,32.081717014312744,436.33400490504425
14,1,14,15.978074073791504,True,300.0639999999994,25.164591073989868,921.2000829789342
14,1,15,24.14426612854004,True,300.0640000000003,32.786035776138306,669.3447938318263
14,1,16,24.633416175842285,False,300.0640000000003,33.42555117607117,617.5232498667862
14,1,17,21.79303288459778,False,300.09600000000046,32.12912106513977,514.8451971902045
14,1,18,20.785181760787964,True,300.0639999999985,29.56727910041809,1228.9576566478954
14,1,19,26.415483951568604,False,300.0640000000003,35.56374192237854,611.9317200595119
15,1,0,31.020349979400635,False,300.0640000000003,38.96491575241089,649.7384163220768
15,1,1,23.012299060821533,False,300.0640000000003,30.81118106842041,662.8305197023027
15,1,2,22.701641082763672,False,300.0640000000003,30.87889003753662,599.6987005542176
15,1,3,24.844461917877197,False,300.0640000000003,32.72737789154053,724.3157677293489
15,1,4,19.02526092529297,False,300.0639999999985,26.854967832565308,476.45636325755083
15,1,5,20.954460859298706,False,300.0640000000003,28.791807889938354,631.763678522668
15,1,6,27.42076015472412,False,300.0640000000003,35.366087198257446,505.22670828866165
